customer_id,first_name,second_name,gender,state,occupation,customer_segment,annual_income,recency,frequency,monetary,R,F,M,RFM_Score,segment
C01121,Aadhya,Jain,Male,Haryana,Retired,Premium,798072.53,96,8,82574.1,2,2,3,7,Potential Loyalist
C01122,Reyansh,Mehta,Male,Haryana,Business Owner,Premium,468834.43,5,25,263080.56,4,4,4,12,Champion
C01123,Aarav,Agarwal,Male,Karnataka,Freelancer,Retail,530315.92,489,3,6370.17,1,1,1,3,Dormant
C01124,Krishna,Malhotra,Male,West Bengal,Salaried,Premium,1892943.68,96,10,85367.79,2,3,3,8,Loyal
C01125,Kabir,Mehta,Male,Maharashtra,Freelancer,Retail,916262.94,413,6,27796.18,1,2,1,4,At Risk
C01127,Anika,Verma,Female,Maharashtra,Freelancer,Premium,918890.66,544,7,34096.37,1,2,1,4,At Risk
C01128,Reyansh,Mishra,Female,Uttar Pradesh,Business Owner,Retail,237066.03,77,5,19516.39,3,1,1,5,At Risk
C01130,Ishaan,Nair,Female,Gujarat,Retired,Premium,582380.48,228,8,68123.06,1,2,2,5,At Risk
C01131,Amit,Kumar,Female,Tamil Nadu,Salaried,Retail,505709.53,6,20,123045.43,4,4,3,11,Champion
C01132,Vihaan,Kulkarni,Female,Madhya Pradesh,Freelancer,Retail,937923.88,80,10,108714.47,3,3,3,9,Loyal
C01137,Krishna,Sharma,Male,Gujarat,Self Employed,Premium,426019.75,158,17,81412.29,2,4,3,9,Loyal
C01138,Anika,Joshi,Male,Telangana,Retired,Retail,664687.32,13,15,163024.29,4,4,4,12,Champion
C01139,Pooja,Kapoor,Female,Rajasthan,Salaried,Retail,322394.74,2,7,37071.65,4,2,1,7,Potential Loyalist
C01140,Myra,Nair,Male,Gujarat,Student,Retail,320873.75,205,11,148227.68,1,3,4,8,Loyal
C01141,Pari,Joshi,Male,Karnataka,Student,SME,1463950.67,15,12,120400.63,4,3,3,10,Champion
C01142,Neha,Sharma,Male,Tamil Nadu,Salaried,Premium,1067140.8,62,5,40033.78,3,1,1,5,At Risk
C01143,Myra,Desai,Female,Tamil Nadu,Self Employed,SME,353602.24,7,12,124506.35,4,3,3,10,Champion
C01144,Kiara,Chopra,Female,Telangana,Salaried,SME,252000.0,36,7,65060.26,3,2,2,7,Potential Loyalist
C01145,Anika,Jain,Female,Maharashtra,Retired,Premium,1343645.91,683,4,17140.83,1,1,1,3,Dormant
C01146,Sneha,Agarwal,Male,Karnataka,Retired,Wealth,2336167.8,261,4,44378.11,1,1,2,4,At Risk
C01147,Myra,Kulkarni,Male,Chandigarh,Freelancer,Retail,1146687.5,108,7,52175.17,2,2,2,6,Potential Loyalist
C01148,Rahul,Bansal,Male,Karnataka,Student,Retail,481692.89,203,10,110249.27,1,3,3,7,Potential Loyalist
C01149,Arjun,Reddy,Male,Tamil Nadu,Retired,Retail,223165.23,102,12,129370.9,2,3,3,8,Loyal
C01150,Diya,Kapoor,Male,Tamil Nadu,Self Employed,Premium,1448821.76,265,11,141491.56,1,3,4,8,Loyal
C01151,Amit,Singh,Female,Uttar Pradesh,Salaried,Retail,821779.26,165,7,23289.37,2,2,1,5,At Risk
C01153,Pari,Agarwal,Male,Uttar Pradesh,Self Employed,Retail,1085480.98,1,7,21499.88,4,2,1,7,Potential Loyalist
C01154,Reyansh,Patel,Female,Karnataka,Student,Retail,983754.46,10,19,167113.73,4,4,4,12,Champion
C01156,Sneha,Chopra,Female,Karnataka,Salaried,Retail,761548.99,11,12,39882.95,4,3,1,8,Loyal
C01157,Arjun,Singh,Female,Tamil Nadu,Salaried,Retail,474431.86,32,17,188702.71,4,4,4,12,Champion
C01158,Kiara,Kumar,Male,Chandigarh,Retired,Retail,828642.17,176,8,29208.63,2,2,1,5,At Risk
C01159,Kabir,Desai,Female,Haryana,Retired,Retail,440945.29,28,10,83923.73,4,3,3,10,Champion
C01160,Ira,Kumar,Male,Maharashtra,Salaried,SME,463934.46,80,12,101533.82,3,3,3,9,Loyal
C01162,Anika,Desai,Male,Maharashtra,Student,SME,441383.85,135,22,205354.84,2,4,4,10,Champion
C01164,Anaya,Kulkarni,Female,Tamil Nadu,Self Employed,Retail,184687.82,279,9,91235.54,1,2,3,6,Potential Loyalist
C01165,Vivaan,Joshi,Male,Gujarat,Salaried,Premium,1484709.01,129,6,25940.86,2,2,1,5,At Risk
C01167,Ira,Iyer,Female,Rajasthan,Self Employed,Retail,865305.19,81,14,68342.57,3,3,2,8,Loyal
C01168,Ira,Reddy,Male,Tamil Nadu,Business Owner,Premium,1013424.89,18,22,292316.73,4,4,4,12,Champion
C01170,Rohan,Mehta,Male,Rajasthan,Self Employed,Wealth,1343246.49,201,9,32609.11,1,2,1,4,At Risk
C01171,Diya,Malhotra,Male,Madhya Pradesh,Freelancer,SME,697168.16,214,15,106746.93,1,4,3,8,Loyal
C01173,Ishaan,Sharma,Male,Maharashtra,Business Owner,SME,598107.62,93,10,48153.06,2,3,2,7,Potential Loyalist
C01174,Arjun,Jain,Male,Kerala,Self Employed,SME,305933.28,60,18,149804.94,3,4,4,11,Champion
C01175,Ayaan,Reddy,Male,Haryana,Student,Premium,552708.88,158,17,119736.06,2,4,3,9,Loyal
C01177,Riya,Kulkarni,Male,Chandigarh,Salaried,Retail,858366.07,8,12,62740.96,4,3,2,9,Loyal
C01179,Priya,Jain,Female,Madhya Pradesh,Student,Retail,512270.02,239,4,23322.75,1,1,1,3,Dormant
C01180,Kiara,Reddy,Female,Karnataka,Salaried,Retail,274837.08,240,5,54107.24,1,1,2,4,At Risk
C01182,Amit,Mehta,Female,Gujarat,Retired,Premium,863406.23,631,4,13085.79,1,1,1,3,Dormant
C01183,Priya,Kulkarni,Male,Chandigarh,Student,Corporate,493078.54,271,5,27681.18,1,1,1,3,Dormant
C01185,Kabir,Reddy,Male,West Bengal,Self Employed,Corporate,561388.28,123,10,95883.83,2,3,3,8,Loyal
C01187,Sara,Kumar,Female,Chandigarh,Self Employed,SME,750111.47,100,16,86979.85,2,4,3,9,Loyal
C01188,Sai,Iyer,Male,Madhya Pradesh,Salaried,Retail,378712.16,18,7,95857.97,4,2,3,9,Loyal
C01190,Diya,Chopra,Male,Karnataka,Student,SME,373222.64,161,10,62885.87,2,3,2,7,Potential Loyalist
C01191,Krishna,Sharma,Female,Tamil Nadu,Self Employed,Retail,333123.31,9,9,52131.33,4,2,2,8,Loyal
C01194,Arjun,Gupta,Female,West Bengal,Retired,Retail,263755.37,875,3,11195.67,1,1,1,3,Dormant
C01195,Krishna,Kapoor,Male,Karnataka,Student,Retail,653684.92,36,8,37431.19,3,2,1,6,Potential Loyalist
C01200,Vihaan,Chopra,Female,Haryana,Student,Corporate,1344247.43,137,33,275270.56,2,4,4,10,Champion
C01201,Nisha,Reddy,Female,Madhya Pradesh,Salaried,Retail,277380.84,56,12,69946.04,3,3,2,8,Loyal
C01202,Myra,Gupta,Female,Telangana,Salaried,Retail,514654.05,460,6,103251.7,1,2,3,6,Potential Loyalist
C01203,Aadhya,Nair,Male,Maharashtra,Retired,Retail,454796.56,273,3,22153.68,1,1,1,3,Dormant
C01204,Diya,Gupta,Male,West Bengal,Retired,Premium,793441.69,112,8,56102.56,2,2,2,6,Potential Loyalist
C01206,Sai,Gupta,Female,Kerala,Self Employed,Retail,674228.38,19,14,57399.17,4,3,2,9,Loyal
C01207,Myra,Gupta,Male,Delhi,Business Owner,SME,667001.52,16,12,166270.0,4,3,4,11,Champion
C01208,Rohan,Kapoor,Male,West Bengal,Retired,Retail,393130.12,342,11,68083.87,1,3,2,6,Potential Loyalist
C01209,Kabir,Joshi,Female,Tamil Nadu,Business Owner,Premium,866236.43,141,12,71401.1,2,3,2,7,Potential Loyalist
C01210,Aarav,Jain,Male,Rajasthan,Business Owner,Retail,413869.52,16,7,55033.39,4,2,2,8,Loyal
C01211,Rohan,Verma,Male,Madhya Pradesh,Self Employed,Retail,646322.73,66,7,43867.1,3,2,2,7,Potential Loyalist
C01212,Anika,Sharma,Male,Tamil Nadu,Business Owner,Retail,736737.29,4,11,119786.82,4,3,3,10,Champion
C01213,Ira,Agarwal,Male,Uttar Pradesh,Retired,SME,841865.56,57,7,80954.71,3,2,3,8,Loyal
C01214,Reyansh,Kapoor,Male,Maharashtra,Salaried,SME,373447.47,17,11,181737.44,4,3,4,11,Champion
C01215,Rahul,Iyer,Male,Uttar Pradesh,Student,Retail,180000.0,6,12,137849.04,4,3,4,11,Champion
C01217,Nisha,Joshi,Female,Telangana,Business Owner,Retail,395192.13,126,13,117048.3,2,3,3,8,Loyal
C01218,Neha,Mehta,Male,Maharashtra,Freelancer,Retail,590861.45,595,2,12189.89,1,1,1,3,Dormant
C01222,Ira,Joshi,Male,West Bengal,Freelancer,Retail,939620.39,25,20,205470.67,4,4,4,12,Champion
C01223,Kabir,Verma,Female,Maharashtra,Student,Retail,370674.97,94,10,78988.41,2,3,2,7,Potential Loyalist
C01224,Myra,Sharma,Female,Tamil Nadu,Salaried,Retail,190362.45,136,11,145361.77,2,3,4,9,Loyal
C01225,Vihaan,Patel,Female,Chandigarh,Retired,Retail,472197.24,83,18,166191.17,3,4,4,11,Champion
C01226,Nisha,Gupta,Male,Maharashtra,Salaried,Premium,668496.82,105,11,82880.83,2,3,3,8,Loyal
C01227,Amit,Verma,Male,Maharashtra,Salaried,Retail,688168.66,90,16,100142.99,2,4,3,9,Loyal
C01228,Pooja,Mehta,Female,Madhya Pradesh,Retired,Retail,539806.76,53,3,13599.93,3,1,1,5,At Risk
C01229,Diya,Mehta,Male,West Bengal,Business Owner,SME,305724.34,200,3,4106.42,1,1,1,3,Dormant
C01230,Neha,Malhotra,Male,Haryana,Student,Retail,237521.22,122,5,12780.56,2,1,1,4,At Risk
C01231,Aadhya,Kulkarni,Female,West Bengal,Business Owner,SME,578713.8,60,7,68291.42,3,2,2,7,Potential Loyalist
C01232,Reyansh,Mishra,Female,Gujarat,Student,Retail,318030.52,122,7,58961.08,2,2,2,6,Potential Loyalist
C01233,Rahul,Mishra,Female,Gujarat,Salaried,Retail,543234.85,270,6,113837.69,1,2,3,6,Potential Loyalist
C01234,Myra,Sharma,Male,Uttar Pradesh,Student,Premium,1645641.81,49,16,119349.29,3,4,3,10,Champion
C01235,Sneha,Joshi,Male,Haryana,Student,Premium,462729.89,7,5,46022.7,4,1,2,7,Potential Loyalist
C01236,Amit,Mishra,Male,Rajasthan,Freelancer,Corporate,942427.53,192,11,153892.54,1,3,4,8,Loyal
C01237,Aditya,Iyer,Female,Karnataka,Self Employed,SME,1043353.71,53,9,109240.6,3,2,3,8,Loyal
C01238,Sai,Nair,Female,Uttar Pradesh,Salaried,Premium,737948.39,217,3,33098.17,1,1,1,3,Dormant
C01239,Anika,Malhotra,Female,Haryana,Freelancer,Retail,852300.96,6,18,300605.52,4,4,4,12,Champion
C01240,Sara,Kumar,Male,Uttar Pradesh,Retired,SME,1223220.28,4,27,235251.19,4,4,4,12,Champion
C01243,Ira,Reddy,Male,Maharashtra,Student,Wealth,1119542.31,167,8,47756.88,2,2,2,6,Potential Loyalist
C01244,Amit,Kulkarni,Male,Haryana,Business Owner,Premium,644967.9,189,6,63936.12,1,2,2,5,At Risk
C01245,Nisha,Jain,Female,Maharashtra,Student,Corporate,467887.31,152,9,46685.82,2,2,2,6,Potential Loyalist
C01246,Kiara,Bansal,Female,Telangana,Self Employed,Retail,2872746.86,18,6,53017.74,4,2,2,8,Loyal
C01247,Rohan,Patel,Female,Telangana,Retired,Retail,216493.01,26,22,165750.96,4,4,4,12,Champion
C01248,Sneha,Mehta,Male,Maharashtra,Salaried,Retail,384150.42,7,14,182511.43,4,3,4,11,Champion
C01249,Myra,Iyer,Male,Maharashtra,Retired,Retail,1115738.59,47,5,20726.03,3,1,1,5,At Risk
C01251,Rahul,Joshi,Female,Uttar Pradesh,Retired,Retail,512272.44,67,15,155168.34,3,4,4,11,Champion
C01252,Arjun,Malhotra,Male,Haryana,Freelancer,Premium,543923.15,225,3,31501.35,1,1,1,3,Dormant
C01253,Riya,Bansal,Female,Karnataka,Self Employed,Retail,605084.88,8,10,80046.38,4,3,2,9,Loyal
C01255,Pooja,Patel,Female,Maharashtra,Retired,Premium,1570089.29,157,16,133199.25,2,4,3,9,Loyal
C01256,Pooja,Jain,Female,Chandigarh,Student,Retail,793051.2,41,9,67086.85,3,2,2,7,Potential Loyalist
C01257,Diya,Bansal,Female,Madhya Pradesh,Student,Retail,482133.0,43,11,209674.8,3,3,4,10,Champion
C01258,Aarav,Singh,Female,Gujarat,Student,Retail,637469.34,62,13,39271.69,3,3,1,7,Potential Loyalist
C01261,Ira,Jain,Male,West Bengal,Student,Premium,896524.88,34,14,148849.77,4,3,4,11,Champion
C01262,Riya,Gupta,Male,Maharashtra,Retired,Retail,276958.39,27,2,10492.91,4,1,1,6,Potential Loyalist
C01263,Aarav,Kulkarni,Female,Tamil Nadu,Student,Retail,497364.69,11,24,232615.73,4,4,4,12,Champion
C01264,Nisha,Jain,Female,Uttar Pradesh,Retired,SME,1747826.74,389,10,149223.48,1,3,4,8,Loyal
C01266,Sara,Kulkarni,Female,Maharashtra,Salaried,Retail,502298.68,138,12,108083.57,2,3,3,8,Loyal
C01267,Anaya,Desai,Female,Gujarat,Retired,Retail,230581.39,28,18,252187.34,4,4,4,12,Champion
C01268,Kabir,Joshi,Male,Telangana,Business Owner,Premium,967622.56,7,6,77257.91,4,2,2,8,Loyal
C01269,Priya,Sharma,Female,Uttar Pradesh,Business Owner,Retail,299296.41,443,2,1612.39,1,1,1,3,Dormant
C01270,Myra,Singh,Female,Delhi,Freelancer,Premium,1041837.82,260,7,111158.65,1,2,3,6,Potential Loyalist
C01271,Krishna,Joshi,Female,Kerala,Business Owner,Corporate,584773.79,273,12,113884.93,1,3,3,7,Potential Loyalist
C01272,Diya,Singh,Female,Maharashtra,Freelancer,Retail,960773.57,299,2,25573.08,1,1,1,3,Dormant
C01273,Rahul,Verma,Female,Kerala,Business Owner,Premium,687911.94,116,10,105264.01,2,3,3,8,Loyal
C01274,Karan,Patel,Male,Maharashtra,Self Employed,Premium,1188646.45,137,15,240058.27,2,4,4,10,Champion
C01275,Aditya,Bansal,Female,Madhya Pradesh,Salaried,Retail,360411.88,108,10,66863.61,2,3,2,7,Potential Loyalist
C01276,Anika,Patel,Male,Gujarat,Student,Retail,1082825.26,97,18,261503.76,2,4,4,10,Champion
C01277,Sara,Verma,Male,Karnataka,Self Employed,Retail,690672.33,43,14,69485.8,3,3,2,8,Loyal
C01278,Aarav,Agarwal,Female,Delhi,Student,Retail,920283.16,30,6,49840.29,4,2,2,8,Loyal
C01279,Aditya,Kapoor,Female,Gujarat,Retired,Retail,436971.14,45,3,12710.11,3,1,1,5,At Risk
C01280,Krishna,Malhotra,Female,Gujarat,Retired,Retail,608879.38,100,7,72304.34,2,2,2,6,Potential Loyalist
C01281,Vihaan,Nair,Female,Haryana,Salaried,Retail,354827.75,8,15,128071.31,4,4,3,11,Champion
C01283,Vivaan,Mehta,Female,Tamil Nadu,Self Employed,SME,990312.57,23,17,177767.3,4,4,4,12,Champion
C01284,Pooja,Chopra,Female,Maharashtra,Student,SME,950638.95,269,5,164420.4,1,1,4,6,Potential Loyalist
C01286,Sai,Gupta,Male,Maharashtra,Business Owner,Retail,341445.18,3,14,318180.63,4,3,4,11,Champion
C01288,Aarav,Jain,Male,Telangana,Salaried,SME,1278028.46,348,3,17970.46,1,1,1,3,Dormant
C01289,Aarav,Kapoor,Female,Karnataka,Salaried,SME,797705.72,172,4,6415.47,2,1,1,4,At Risk
C01290,Rahul,Kulkarni,Female,Delhi,Self Employed,Premium,329461.42,96,4,23075.8,2,1,1,4,At Risk
C01291,Krishna,Sharma,Female,Maharashtra,Self Employed,Wealth,1719643.98,120,5,109583.93,2,1,3,6,Potential Loyalist
C01292,Neha,Jain,Male,Rajasthan,Freelancer,SME,1084808.06,69,15,131017.92,3,4,3,10,Champion
C01293,Diya,Desai,Male,Tamil Nadu,Business Owner,Retail,859814.67,163,10,90812.51,2,3,3,8,Loyal
C01294,Ishaan,Singh,Female,West Bengal,Freelancer,Retail,422094.87,490,1,3751.25,1,1,1,3,Dormant
C01295,Diya,Kulkarni,Female,Gujarat,Retired,Premium,1372201.56,20,2,44564.94,4,1,2,7,Potential Loyalist
C01296,Pooja,Kumar,Male,Haryana,Self Employed,SME,412378.4,68,9,58596.86,3,2,2,7,Potential Loyalist
C01297,Pari,Sharma,Female,Gujarat,Retired,Wealth,1447023.81,2,16,114478.11,4,4,3,11,Champion
C01298,Rahul,Desai,Female,Haryana,Retired,Corporate,958688.83,42,5,12276.65,3,1,1,5,At Risk
C01300,Rahul,Joshi,Male,Madhya Pradesh,Self Employed,Wealth,880675.29,522,8,123296.88,1,2,3,6,Potential Loyalist
C01301,Aditya,Reddy,Female,Maharashtra,Salaried,Retail,1164231.99,84,14,121581.2,2,3,3,8,Loyal
C01302,Reyansh,Nair,Female,West Bengal,Retired,Premium,585311.53,729,2,15686.11,1,1,1,3,Dormant
C01304,Diya,Jain,Male,Madhya Pradesh,Student,Retail,706838.63,495,7,87109.8,1,2,3,6,Potential Loyalist
C01305,Ayaan,Mishra,Female,Madhya Pradesh,Salaried,Retail,373108.42,3,13,65506.43,4,3,2,9,Loyal
C01307,Anika,Verma,Female,Karnataka,Retired,Retail,602538.0,144,19,166943.34,2,4,4,10,Champion
C01308,Anaya,Bansal,Male,Madhya Pradesh,Freelancer,Retail,282556.07,18,26,228882.73,4,4,4,12,Champion
C01309,Kabir,Kumar,Female,Karnataka,Salaried,Retail,291784.77,35,8,69814.38,3,2,2,7,Potential Loyalist
C01311,Aarav,Agarwal,Female,Delhi,Freelancer,Retail,291320.55,17,18,171199.59,4,4,4,12,Champion
C01313,Rohan,Joshi,Female,Madhya Pradesh,Freelancer,SME,294804.94,69,22,156448.68,3,4,4,11,Champion
C01314,Kiara,Gupta,Male,West Bengal,Self Employed,Retail,619053.16,79,4,16384.84,3,1,1,5,At Risk
C01315,Rohan,Reddy,Male,Delhi,Business Owner,Premium,1081816.27,40,10,40323.54,3,3,1,7,Potential Loyalist
C01316,Reyansh,Gupta,Male,Tamil Nadu,Student,Retail,595204.42,605,2,37444.99,1,1,1,3,Dormant
C01317,Aditya,Jain,Male,Kerala,Retired,Retail,473105.34,48,5,17205.76,3,1,1,5,At Risk
C01318,Vivaan,Iyer,Female,Uttar Pradesh,Salaried,Premium,557440.09,90,7,26021.16,2,2,1,5,At Risk
C01319,Ira,Bansal,Male,West Bengal,Self Employed,SME,421593.73,27,30,278364.04,4,4,4,12,Champion
C01320,Anika,Patel,Male,Madhya Pradesh,Freelancer,Retail,520029.88,64,5,23970.73,3,1,1,5,At Risk
C01321,Anaya,Nair,Female,West Bengal,Retired,Retail,296861.86,141,7,14977.46,2,2,1,5,At Risk
C01322,Sneha,Kapoor,Male,Gujarat,Student,Premium,1223009.44,321,6,56597.54,1,2,2,5,At Risk
C01323,Kabir,Reddy,Female,Karnataka,Business Owner,Retail,497410.39,712,4,39451.7,1,1,1,3,Dormant
C01324,Ishaan,Joshi,Female,Madhya Pradesh,Retired,SME,681519.97,390,11,64621.24,1,3,2,6,Potential Loyalist
C01325,Nisha,Singh,Female,Gujarat,Self Employed,Retail,845750.4,128,9,35903.36,2,2,1,5,At Risk
C01327,Krishna,Kapoor,Female,Tamil Nadu,Retired,Retail,277774.48,60,10,99434.82,3,3,3,9,Loyal
C01328,Anika,Kapoor,Female,Delhi,Retired,Retail,927567.16,25,9,137020.5,4,2,4,10,Champion
C01329,Vihaan,Jain,Female,Gujarat,Student,Wealth,1681886.19,40,29,310278.67,3,4,4,11,Champion
C01330,Anika,Malhotra,Female,Karnataka,Self Employed,Retail,696134.63,180,3,16077.54,2,1,1,4,At Risk
C01331,Riya,Reddy,Female,Gujarat,Student,Premium,396173.05,106,12,131022.74,2,3,3,8,Loyal
C01332,Rahul,Mehta,Male,Uttar Pradesh,Salaried,Premium,486907.18,176,7,68623.45,2,2,2,6,Potential Loyalist
C01334,Myra,Mishra,Male,Chandigarh,Self Employed,Retail,672205.67,30,11,100612.4,4,3,3,10,Champion
C01335,Priya,Chopra,Female,Telangana,Self Employed,Premium,513089.75,41,7,55799.83,3,2,2,7,Potential Loyalist
C01336,Kiara,Agarwal,Female,Karnataka,Business Owner,Retail,188783.3,87,12,138256.03,2,3,4,9,Loyal
C01337,Neha,Patel,Female,Madhya Pradesh,Self Employed,SME,727093.14,180,10,48010.59,2,3,2,7,Potential Loyalist
C01338,Ayaan,Chopra,Female,Uttar Pradesh,Salaried,Retail,316730.85,10,7,94254.76,4,2,3,9,Loyal
C01339,Aarav,Jain,Female,Maharashtra,Freelancer,Retail,491669.89,27,12,82627.71,4,3,3,10,Champion
C01341,Anika,Verma,Female,West Bengal,Salaried,Premium,344723.29,128,5,47714.48,2,1,2,5,At Risk
C01344,Vihaan,Kulkarni,Female,Chandigarh,Freelancer,Retail,637001.93,232,5,32807.38,1,1,1,3,Dormant
C01346,Priya,Mishra,Female,Maharashtra,Retired,Retail,304321.04,13,9,44669.21,4,2,2,8,Loyal
C01347,Riya,Verma,Male,Rajasthan,Student,Premium,1012690.57,384,4,65237.87,1,1,2,4,At Risk
C01348,Anika,Chopra,Female,Maharashtra,Freelancer,Corporate,1283791.72,25,8,83399.65,4,2,3,9,Loyal
C01349,Karan,Bansal,Male,West Bengal,Retired,SME,549618.24,51,19,155463.03,3,4,4,11,Champion
C01350,Riya,Bansal,Female,Delhi,Student,Premium,666360.61,30,6,15467.03,4,2,1,7,Potential Loyalist
C01352,Sara,Chopra,Female,Tamil Nadu,Freelancer,Retail,279551.82,34,17,194544.99,4,4,4,12,Champion
C01353,Myra,Chopra,Female,West Bengal,Salaried,Retail,360821.92,53,16,97690.0,3,4,3,10,Champion
C01355,Aarav,Kulkarni,Female,Delhi,Business Owner,Retail,254173.95,67,25,276571.9,3,4,4,11,Champion
C01356,Vihaan,Kulkarni,Female,Rajasthan,Student,Retail,184005.29,82,3,12430.43,3,1,1,5,At Risk
C01357,Pooja,Reddy,Male,Maharashtra,Self Employed,Corporate,555476.53,4,32,327149.85,4,4,4,12,Champion
C01358,Arjun,Joshi,Female,Karnataka,Retired,Retail,237977.42,554,5,19719.13,1,1,1,3,Dormant
C01359,Karan,Kumar,Female,Gujarat,Salaried,Premium,1126440.47,58,4,20444.72,3,1,1,5,At Risk
C01360,Nisha,Iyer,Female,Rajasthan,Retired,Wealth,791374.11,105,5,26570.97,2,1,1,4,At Risk
C01362,Krishna,Gupta,Male,Tamil Nadu,Retired,Wealth,2053061.31,16,11,77781.31,4,3,2,9,Loyal
C01363,Kiara,Chopra,Female,Uttar Pradesh,Retired,SME,902886.53,133,25,139532.19,2,4,4,10,Champion
C01364,Kiara,Singh,Female,Tamil Nadu,Student,Premium,393973.04,86,10,66408.76,2,3,2,7,Potential Loyalist
C01366,Pari,Chopra,Male,Uttar Pradesh,Salaried,SME,421604.79,555,6,28053.33,1,2,1,4,At Risk
C01367,Arjun,Verma,Male,Karnataka,Student,Retail,1105042.41,53,23,274076.12,3,4,4,11,Champion
C01370,Kabir,Agarwal,Male,Karnataka,Student,Retail,506543.96,115,16,157244.91,2,4,4,10,Champion
C01371,Sara,Kulkarni,Female,Uttar Pradesh,Retired,Retail,368856.39,95,17,154155.19,2,4,4,10,Champion
C01373,Anaya,Kapoor,Male,Rajasthan,Freelancer,Retail,325271.07,4,9,37729.98,4,2,1,7,Potential Loyalist
C01374,Ishaan,Joshi,Female,Gujarat,Freelancer,Premium,1448773.56,271,6,82588.83,1,2,3,6,Potential Loyalist
C01375,Rahul,Jain,Female,West Bengal,Freelancer,Retail,707369.02,15,39,314833.59,4,4,4,12,Champion
C01376,Anaya,Kapoor,Male,Tamil Nadu,Salaried,Retail,948186.44,375,5,15830.76,1,1,1,3,Dormant
C01377,Arjun,Mehta,Female,Telangana,Business Owner,SME,526244.56,129,6,69921.7,2,2,2,6,Potential Loyalist
C01378,Riya,Desai,Female,Haryana,Salaried,Retail,362216.47,33,3,93530.35,4,1,3,8,Loyal
C01381,Sara,Bansal,Female,Maharashtra,Retired,Retail,786894.96,502,6,71822.92,1,2,2,5,At Risk
C01382,Vivaan,Mehta,Female,Uttar Pradesh,Student,Retail,257407.66,42,16,190011.07,3,4,4,11,Champion
C01383,Aarav,Bansal,Male,Maharashtra,Salaried,Retail,659090.55,26,16,182383.49,4,4,4,12,Champion
C01384,Riya,Verma,Female,Kerala,Retired,Retail,535214.17,14,35,277818.07,4,4,4,12,Champion
C01385,Sai,Malhotra,Male,Kerala,Salaried,Corporate,664440.08,59,17,149591.09,3,4,4,11,Champion
C01386,Karan,Reddy,Male,Gujarat,Freelancer,Retail,433177.59,134,15,115832.98,2,4,3,9,Loyal
C01387,Karan,Nair,Female,Telangana,Retired,Retail,311322.06,24,13,131065.18,4,3,3,10,Champion
C01388,Krishna,Kumar,Male,Kerala,Student,Wealth,4768904.25,111,10,43069.99,2,3,1,6,Potential Loyalist
C01390,Ira,Malhotra,Male,Haryana,Student,SME,381604.86,10,14,99464.27,4,3,3,10,Champion
C01391,Ira,Chopra,Male,West Bengal,Self Employed,Retail,579690.43,83,12,80190.5,3,3,2,8,Loyal
C01393,Rohan,Desai,Female,West Bengal,Student,Retail,213959.73,451,5,74235.89,1,1,2,4,At Risk
C01394,Vihaan,Kapoor,Male,Tamil Nadu,Student,SME,759253.46,110,14,174600.02,2,3,4,9,Loyal
C01395,Rahul,Iyer,Male,Kerala,Business Owner,Retail,499743.27,559,7,64989.93,1,2,2,5,At Risk
C01396,Aditya,Agarwal,Female,Gujarat,Salaried,Retail,180000.0,23,19,193134.98,4,4,4,12,Champion
C01398,Sneha,Patel,Male,Karnataka,Salaried,SME,423494.06,170,10,82298.2,2,3,3,8,Loyal
C01399,Karan,Malhotra,Female,Tamil Nadu,Salaried,Retail,955221.43,74,18,175588.82,3,4,4,11,Champion
C01401,Anika,Mehta,Male,Maharashtra,Business Owner,Retail,256890.83,253,10,100891.22,1,3,3,7,Potential Loyalist
C01402,Reyansh,Singh,Male,Haryana,Freelancer,SME,702246.12,312,6,26269.29,1,2,1,4,At Risk
C01403,Pooja,Joshi,Female,Madhya Pradesh,Retired,Premium,1837303.56,4,13,215010.42,4,3,4,11,Champion
C01404,Diya,Singh,Female,Maharashtra,Retired,Premium,430763.58,188,10,47040.72,1,3,2,6,Potential Loyalist
C01405,Aarav,Gupta,Female,Maharashtra,Retired,Premium,443375.23,148,5,53866.52,2,1,2,5,At Risk
C01407,Reyansh,Reddy,Male,Uttar Pradesh,Retired,Corporate,1189170.58,1,20,195982.42,4,4,4,12,Champion
C01408,Arjun,Gupta,Female,Uttar Pradesh,Business Owner,Retail,337487.4,92,9,73734.48,2,2,2,6,Potential Loyalist
C01409,Arjun,Joshi,Female,Gujarat,Business Owner,Retail,1305394.75,42,7,50274.28,3,2,2,7,Potential Loyalist
C01411,Sai,Bansal,Male,Madhya Pradesh,Student,Retail,334303.1,3,13,92961.62,4,3,3,10,Champion
C01412,Priya,Reddy,Female,Karnataka,Student,Retail,319488.0,199,8,66760.6,1,2,2,5,At Risk
C01413,Anika,Agarwal,Male,Haryana,Salaried,SME,608920.9,258,13,89949.18,1,3,3,7,Potential Loyalist
C01414,Ishaan,Chopra,Male,West Bengal,Salaried,Retail,896641.84,33,10,53900.66,4,3,2,9,Loyal
C01415,Anika,Mishra,Male,Karnataka,Freelancer,SME,1289732.07,128,8,48575.06,2,2,2,6,Potential Loyalist
C01416,Pari,Iyer,Male,Madhya Pradesh,Student,Retail,660713.48,308,6,21966.33,1,2,1,4,At Risk
C01417,Krishna,Kapoor,Male,Haryana,Freelancer,Premium,630655.49,257,8,61862.25,1,2,2,5,At Risk
